BUFFALO BISONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Wandi Feliz,COL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Ronny Suarez,ARI,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Ben Kudrna,KC,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Brian Turburcio,COL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Geremy Villorio,PHI,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Alexander Cornielle,MIL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Gilberto Batista,BOS,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Joey Cantillo,CLE,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Matt Barr,MIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Anderson Diaz,DET,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Travis Smith,MIL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Walter Ford,SEA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Didier Fuentes,ATL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Caden Grice,ARI,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Hagen Smith,CHW,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Patrick Galle,BOS,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Paul Wilson,DET,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Marwys Jorge,KC,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Cory Lewis,MIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Landon Beidelschies,ATL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Accimias Morales,LAD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Roddery Munoz,MIA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Peyton Pallette,CHW,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Cole Gilley,PHI,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Luis Reyes,CHW,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Reiver Camacho,COL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Keiverson Ramirez,STL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Josh Stephan,TEX,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Sean Sullivan,PIT,,,,,,,,,,,,,
